uuid,name,type,address,geometry,rating,pedestrian_entrance_uuid,vehicle_entrance_uuid
restaurant_76597,오한수 우육면가 강남삼성타운점,중국식,서울특별시 서초구 서초동 1327 서초타운트라팰리스 203호,POINT (127.0270873 37.4955897),4.1,pedestrian_3825549699,localroad_3825549699
restaurant_76598,코코이찌방야 반포고속버스터미널점,기타,서울특별시 서초구 반포동 19-4 강남고속버스터미널,POINT (127.0063666 37.5052027),3.1,pedestrian_11708401089,localroad_4147053967
restaurant_76599,카페 모호 방배,기타,서울특별시 서초구 방배동 908-28 더파크908 1층,POINT (126.9971724 37.4831304),4.1,pedestrian_3092109566,localroad_3092109566
restaurant_76600,티하우스레몬 신반포점,기타,서울특별시 서초구 반포동 19-4 서울고속버스터미널 부속상가동2층 A-5호,POINT (127.0063666 37.5052027),3.3,pedestrian_11708401089,localroad_4147053967
restaurant_76601,와이 스튜디오(Y Studio),경양식,서울특별시 서초구 방배동 919-6 1층 103호,POINT (126.9927228 37.4818941),4.1,pedestrian_4185879872,localroad_4185879872
restaurant_76602,파이브브루잉,기타,서울특별시 서초구 방배동 876-31 1층,POINT (126.9944956 37.4888203),2.7,pedestrian_2623456334,localroad_2623456334
restaurant_76603,훈스돈까스,경양식,서울특별시 서초구 방배동 453-29 1층,POINT (126.9827154 37.4802946),4.7,pedestrian_1685579601,localroad_1685579601
restaurant_76608,Hrr(흐르르),기타,서울특별시 서초구 잠원동 49-15 1층,POINT (127.0137542 37.5205193),3.4,pedestrian_5412623482,localroad_4954438711
restaurant_76609,흥미야,분식,서울특별시 서초구 방배동 760-2 후생시설,POINT (126.9858048 37.4959814),3,pedestrian_4146699307,localroad_436844267
restaurant_76610,에스에이치 다이닝2,경양식,서울특별시 서초구 서초동 1302-1 서초오피스텔 1층 119호 120호,POINT (127.0217984 37.5031149),4.2,pedestrian_4894927245,localroad_414684605
restaurant_76611,와인투고,기타,서울특별시 서초구 방배동 911-11 지하1,POINT (126.995832 37.4819026),3,pedestrian_1696934713,localroad_1696934713
restaurant_76612,마케집 사당점,한식,서울특별시 서초구 방배동 450-27 1층 102호,POINT (126.9836622 37.4771761),4.4,pedestrian_2110341085,localroad_2110341085
restaurant_76613,나인블럭 예술의전당점,기타,서울특별시 서초구 서초동 1451-95 1층,POINT (127.0135145 37.4811415),4,pedestrian_11431861656,localroad_436843863
restaurant_76614,장금수부대찌개,한식,서울특별시 서초구 양재동 7-63번지 1층,POINT (127.0409901 37.4828814),3.1,pedestrian_1694783061,localroad_1694783061
restaurant_76615,정담한식,한식,서울특별시 서초구 서초동 1699-14번지 지하1층,POINT (127.0139904 37.4956884),4.6,pedestrian_3112862148,localroad_3112862148
restaurant_76616,팔공티 고속터미널점,기타,서울특별시 서초구 반포동 19-11번지 강남고속터미널역 지하2층 B7호,POINT (127.0048783 37.5048477),3.1,pedestrian_9798531671,localroad_2110270461
restaurant_76617,러블루(LUVLUE),기타,서울특별시 서초구 양재동 242-7번지 1층,POINT (127.0396135 37.4720576),3.6,pedestrian_1925498417,localroad_1925498417
restaurant_76618,국수나무 방배점,한식,서울특별시 서초구 방배동 788-58번지 1층,POINT (126.9853287 37.4910486),3.9,pedestrian_2624211580,localroad_2624211580
restaurant_76619,소문난 밥상 기사식당,한식,서울특별시 서초구 서초동 1321-6번지 서초동아타워 지하1층 23호,POINT (127.0252162 37.4959888),2.8,pedestrian_9711448910,localroad_2690624934
restaurant_76620,압구정칼국수김밥,한식,"서울특별시 서초구 반포동 19-4번지 7, 8호",POINT (127.0063666 37.5052027),2.6,pedestrian_11708401089,localroad_4147053967
restaurant_76621,해피클럽로스터스,기타,서울특별시 서초구 방배동 1001-36번지 1층,POINT (127.0045012 37.4821381),4.1,pedestrian_1925407818,localroad_1925407818
restaurant_76622,남산터 신논현점,한식,서울특별시 서초구 서초동 1302-45 양정빌딩 1층나호,POINT (127.0228835 37.5031689),3.3,pedestrian_8495297507,localroad_1430655015
restaurant_76623,삐에로푸드,한식,서울특별시 서초구 서초동 1359-4번지 동영빌딩 지하1층,POINT (127.0306561 37.4872123),4.2,pedestrian_3690640295,localroad_3690640295
restaurant_76624,미인참치,일식,서울특별시 서초구 방배동 445-1번지 3층,POINT (126.9829417 37.4769447),4.5,pedestrian_1905595393,localroad_1905595393
restaurant_76625,Madder Coffee gallery,기타,서울특별시 서초구 서초동 1530-12번지 1층,POINT (127.0094329 37.4845583),2.7,pedestrian_3827337512,localroad_3827337512
restaurant_76626,땡스피자 잠원본점,분식,서울특별시 서초구 잠원동 65-4 서본빌딩 지하1층,POINT (127.0073388 37.5137798),3.8,pedestrian_8487511330,localroad_4185626634
restaurant_76627,등촌샤브칼국수,한식,서울특별시 서초구 서초동 1550-10번지 초석빌딩 1층 101호,POINT (127.0101656 37.4907277),4.7,pedestrian_2388037861,localroad_2388037861
restaurant_76628,혼키,일식,서울특별시 서초구 방배동 769-1번지 1층 101호,POINT (126.98612 37.4952543),3.2,pedestrian_2533109216,localroad_2533109216
restaurant_76629,무지개한식뷔페,한식,"서울특별시 서초구 서초동 1338-1 풍림아이원플러스 1층 111호,111-1호",POINT (127.029677 37.4903489),3.9,pedestrian_9607825935,localroad_3826341158
restaurant_76630,신주쿠,일식,서울특별시 서초구 양재동 215번지 하이브랜드 지하1층 B106호,POINT (127.0369441 37.4624667),4.1,pedestrian_9691296210,localroad_414683494
restaurant_76631,바나나,기타,서울특별시 서초구 양재동 278-12번지 지하1층,POINT (127.0452384 37.4760138),3.7,pedestrian_3011650460,localroad_3011650460
restaurant_76632,교촌치킨 서초3호점,호프/통닭,"서울특별시 서초구 서초동 1579-5번지 궁현빌딩 102,103호",POINT (127.0134888 37.4882596),3.9,pedestrian_1965713727,localroad_1965713727
restaurant_76633,블랙 스완,기타,서울특별시 서초구 서초동 1337-14번지 113호,POINT (127.0290761 37.4922182),2.8,pedestrian_9621002233,localroad_3825549664
restaurant_76634,서울닭칼,한식,서울특별시 서초구 방배동 923-6 방배아크로타워 1층 128호,POINT (126.9951836 37.4830414),2.9,pedestrian_1696934728,localroad_1696934728
restaurant_76635,더초이,기타,서울특별시 서초구 방배동 862-13번지 1층,POINT (126.9861744 37.4870462),3.6,pedestrian_8486814112,localroad_3804191186
restaurant_76636,행자골,한식,서울특별시 서초구 서초동 1715-3 지하1층,POINT (127.012826 37.4939396),3.1,pedestrian_3153832863,localroad_3153832863
restaurant_76637,오병정찌개집,한식,서울특별시 서초구 서초동 1712-2 동용빌딩 지하103호,POINT (127.0115122 37.4940908),2.8,pedestrian_3153680662,localroad_3153680662
restaurant_76638,교촌치킨 우면점,호프/통닭,서울특별시 서초구 우면동 720번지 서초네이처힐4단지 상가동 104호,POINT (127.0262924 37.4636048),2.7,pedestrian_6584407684,localroad_3744265307
restaurant_76639,포트캔커피(방배점),기타,서울특별시 서초구 방배동 922-24 1층,POINT (126.9946576 37.4826404),4.5,pedestrian_1696934725,localroad_1696934725
restaurant_76640,보승회관,한식,서울특별시 서초구 서초동 1572-18 1층,POINT (127.0115868 37.4927219),4,pedestrian_3827548043,localroad_3827548043
restaurant_76641,1101 어린이라운지,키즈카페,서울특별시 서초구 서초동 700번지 미술관 내 1층,POINT (127.0146018 37.4801414),3.2,pedestrian_10583130882,localroad_1430679237
restaurant_76642,김밥잔치,분식,서울특별시 서초구 방배동 984-1번지 1층 4호,POINT (126.9983403 37.481194),3.7,pedestrian_1696934702,localroad_1696934702
restaurant_76643,한가람푸드,한식,서울특별시 서초구 서초동 1598-1 지하1층 B01호,POINT (127.0142939 37.4880861),3.9,pedestrian_1965713727,localroad_1965713727
restaurant_76644,유가네 닭갈비 방배역점,한식,서울특별시 서초구 방배동 910-5 2층,POINT (126.9962652 37.4824829),3.5,pedestrian_4185835029,localroad_4185835029
restaurant_76645,핑크고릴라커피(PINK GORILLA COFFEE),기타,서울특별시 서초구 반포동 705-6 1층101호,POINT (127.0199438 37.5100196),4.6,pedestrian_2477265753,localroad_2477265753
restaurant_76646,수담전집,한식,서울특별시 서초구 방배동 1770 지하1층,POINT (126.9826559 37.4880161),4.6,pedestrian_11229661063,localroad_11229661063
restaurant_76647,큐뮬러스,기타,서울특별시 서초구 서초동 1339-9 102호,POINT (127.0309969 37.48972),4.1,pedestrian_9852383859,localroad_3826341159
restaurant_76648,리플렉트,기타,서울특별시 서초구 서초동 1359-46 104호,POINT (127.0309234 37.4866558),3.7,pedestrian_3827170269,localroad_3827170269
restaurant_76649,이가네 김밥,한식,서울특별시 서초구 서초동 1601-2 그린빌오피스텔 1층 101호,POINT (127.014686 37.4857826),2.7,pedestrian_3827258462,localroad_1965713706
restaurant_76650,올리브도시락 내곡점(G마트),한식,서울특별시 서초구 내곡동 384 상가203호,POINT (127.0610296 37.4554791),4.4,pedestrian_5092061497,localroad_5092061497
restaurant_76651,생각이나서,기타,서울특별시 서초구 방배동 474-20 1층,POINT (126.9854836 37.4770927),3.9,pedestrian_2110341094,localroad_2110341094
restaurant_76652,솔솔카페&케이크,기타,서울특별시 서초구 서초동 1685-3 아크로비스타 지하 319호,POINT (127.0133611 37.4979628),3.6,pedestrian_3112159940,localroad_3112159940
restaurant_76653,일만족발,기타,서울특별시 서초구 방배동 436-28 1층103호,POINT (126.984221 37.4818303),3.5,pedestrian_1685716275,localroad_1685716275
restaurant_76654,헤이와,기타,서울특별시 서초구 잠원동 68-17 G-012호,POINT (127.0092967 37.5077142),3.6,pedestrian_6726077830,localroad_6726077830
restaurant_76655,(주)감동하다 서초02,한식,서울특별시 서초구 서초동 1445-13 서초쌍용플래티넘,POINT (127.0173102 37.4839844),3.6,pedestrian_7996340644,localroad_2655442257
restaurant_76656,블루페이지 라운지,기타,서울특별시 서초구 잠원동 121-9 1층,POINT (127.0080609 37.519048),4.6,pedestrian_6552166589,localroad_8487547633
restaurant_76658,케이제이프로퍼티,기타,서울특별시 서초구 반포동 612-95 에스타워 지하1층,POINT (126.9920096 37.4979447),4.6,pedestrian_11428504910,localroad_2622874586
restaurant_76659,마담미미(Madame Mimi),경양식,서울특별시 서초구 반포동 107-100 1층,POINT (126.9963176 37.4980084),3.5,pedestrian_2622810007,localroad_2622810044
restaurant_76660,피에프창 서초점,기타,"서울특별시 서초구 서초동 1540-1 대호아이알 1층103호,104호",POINT (127.0080169 37.4898897),3.8,pedestrian_3222437349,localroad_3222437349
restaurant_76661,미니말레 커피뢰스터 교대법원점,기타,서울특별시 서초구 서초동 1694-6 신우빌딩 1층,POINT (127.0140748 37.4952926),3.8,pedestrian_3112862148,localroad_3112862148
restaurant_76662,마르르(marrr),중국식,서울특별시 서초구 반포동 118-3 센트럴시티 파미에스테이션 1층 FP116호,POINT (127.0062828 37.5038414),3.6,pedestrian_9798531669,localroad_1132502938
restaurant_76663,바나프레소 방배역점,기타,"서울특별시 서초구 방배동 909-8 2층일부,3층일부",POINT (126.9969572 37.4814706),4.7,pedestrian_1696934704,localroad_1696934704
restaurant_76664,귀인만두,중국식,서울특별시 서초구 방배동 923-6 방배아크로타워 1층 118호,POINT (126.9951836 37.4830414),3.7,pedestrian_1696934728,localroad_1696934728
restaurant_76665,가와사끼 쉐맘,일식,서울특별시 서초구 잠원동 14-13 1층 4호,POINT (127.0184635 37.5159542),4.6,pedestrian_9891988058,localroad_3088864935
restaurant_76666,종이배커피,기타,"서울특별시 서초구 서초동 1498-5 마제스타시티, 힐스테이트 서리풀 서초애비뉴 1층 109호",POINT (127.0056607 37.4902033),3.1,pedestrian_3827338133,localroad_3827338133
restaurant_76667,더대박칼국수,한식,서울특별시 서초구 양재동 82-2 1층,POINT (127.0405426 37.4789672),2.8,pedestrian_4184425793,localroad_4184425793
restaurant_76669,하모하몽,경양식,서울특별시 서초구 방배동 985-21 1층 103호,POINT (126.999962 37.4808293),3.7,pedestrian_3287124761,localroad_3287124761
restaurant_76670,카페 베토벤,기타,서울특별시 서초구 양재동 385-12번지 지하1,POINT (127.0488368 37.4704202),2.5,pedestrian_4184585276,localroad_4184585276
restaurant_76671,방배동커피집,한식,서울특별시 서초구 방배동 900-37번지 101호,POINT (126.9967453 37.4863255),4.8,pedestrian_4185805739,localroad_4185805739
restaurant_76672,심재,경양식,서울특별시 서초구 양재동 347-2번지 리라빌딩 1층 101호,POINT (127.0428284 37.4681821),3.1,pedestrian_4184585507,localroad_4184585272
restaurant_76673,미국식(味國食),경양식,서울특별시 서초구 방배동 877-24 서전1,POINT (126.9951132 37.4891409),3.6,pedestrian_2623456345,localroad_2623456337
restaurant_76674,청룡각,중국식,"서울특별시 서초구 반포동 19-4 강남고속버스터미널 1,2호",POINT (127.0063666 37.5052027),3,pedestrian_11708401089,localroad_4147053967
restaurant_76675,일일시호일,일식,서울특별시 서초구 잠원동 14-13 1층,POINT (127.0184635 37.5159542),4.5,pedestrian_9891988058,localroad_3088864935
restaurant_76676,바른치킨 양재점,호프/통닭,서울특별시 서초구 양재동 1-7 양재종합시장 206호,POINT (127.0379747 37.4843707),3.4,pedestrian_7508825241,localroad_4184399721
restaurant_76677,101커피컨테이너,기타,서울특별시 서초구 서초동 1720-7 한림빌딩 1층,POINT (127.0077489 37.4930501),3.4,pedestrian_3153680862,localroad_3153680862
restaurant_76679,노가리먹태,호프/통닭,서울특별시 서초구 서초동 1571-27번지 지하1층,POINT (127.0122535 37.4918985),4.3,pedestrian_3827548026,localroad_3827548026
restaurant_76680,김밥왕,한식,서울특별시 서초구 서초동 1307-29번지 1층,POINT (127.0254877 37.5003341),4.5,pedestrian_1430655022,localroad_4944067989
restaurant_76681,ROI de PASTRY(로이 드 페스츄리),기타,서울특별시 서초구 서초동 1449-8 서전빌딩 1층,POINT (127.0162141 37.4822092),4.5,pedestrian_3492836195,localroad_3492836195
restaurant_76682,노상치킨 양재역점,호프/통닭,서울특별시 서초구 양재동 13-1 지하1층,POINT (127.0354397 37.4836562),2.9,pedestrian_11431820828,localroad_4865811279
restaurant_76683,커피는,기타,서울특별시 서초구 양재동 205-1 1층,POINT (127.0356585 37.4666281),4.9,pedestrian_4658457624,localroad_3737658606
restaurant_76684,돈큐우,한식,서울특별시 서초구 반포동 733-44번지 1층 103호,POINT (127.0210259 37.5051088),3.5,pedestrian_2477340270,localroad_2477340270
restaurant_76685,다온,기타,서울특별시 서초구 서초동 1577-11번지 미래빌딩 지하2층,POINT (127.0140908 37.4897693),2.6,pedestrian_3827547990,localroad_3827547990
restaurant_76686,원조마산콧털네아구찜,한식,서울특별시 서초구 잠원동 20-1번지 근생빌딩 A동 1층,POINT (127.0188297 37.5156328),3,pedestrian_2244637696,localroad_2244637696
restaurant_76687,미소야,분식,서울특별시 서초구 방배동 1426 (1층),POINT (126.9837947 37.4874222),4,pedestrian_3804191178,localroad_3804191181
