uuid,node1_uuid,node2_uuid,distance,average_travel_time,geometry
localroad_4963,localroad_3827258694,localroad_2295372346,49.421,0.164736667,"MultiLineString ((127.0211488 37.4898838, 127.0210092 37.4902344, 127.02098 37.4903076))"
localroad_4964,localroad_3827258694,localroad_3827258695,105.733,0.422932,"MultiLineString ((127.0211488 37.4898838, 127.02193 37.4901123, 127.0219454 37.4901058, 127.0222531 37.4899762))"
localroad_4965,localroad_3827258695,localroad_3827258685,65.614,0.231578824,"MultiLineString ((127.0222531 37.4899762, 127.0218756 37.4894678))"
localroad_4966,localroad_3827258695,localroad_3827258694,105.733,0.352443333,"MultiLineString ((127.0222531 37.4899762, 127.0219454 37.4901058, 127.02193 37.4901123, 127.0211488 37.4898838))"
localroad_4967,localroad_3827258695,localroad_3827258698,44.103,0.132309,"MultiLineString ((127.0222531 37.4899762, 127.0223824 37.4901502, 127.0225069 37.4903179))"
localroad_4968,localroad_3827258698,localroad_2295372301,47.302,0.1773825,"MultiLineString ((127.0225069 37.4903179, 127.0223779 37.4906499, 127.0223447 37.4907233))"
localroad_4969,localroad_3827258698,localroad_3827258693,64.55,0.227823529,"MultiLineString ((127.0225069 37.4903179, 127.0225936 37.490074, 127.0226249 37.489986, 127.022712 37.4897607))"
localroad_4970,localroad_3827258698,localroad_3827258695,44.103,0.155657647,"MultiLineString ((127.0225069 37.4903179, 127.0223824 37.4901502, 127.0222531 37.4899762))"
localroad_4971,localroad_3827258698,localroad_3827258700,53.42,0.200325,"MultiLineString ((127.0225069 37.4903179, 127.0225485 37.4903696, 127.0230502 37.4905006))"
localroad_4972,localroad_3827258700,localroad_2295372298,45.49,0.13647,"MultiLineString ((127.0230502 37.4905006, 127.0229191 37.4908124, 127.0228875 37.4908888))"
localroad_4973,localroad_3827258700,localroad_3827258698,53.42,0.178066667,"MultiLineString ((127.0230502 37.4905006, 127.0225485 37.4903696, 127.0225069 37.4903179))"
localroad_4974,localroad_3827258700,localroad_3827258687,116.029,0.386763333,"MultiLineString ((127.0230502 37.4905006, 127.0233805 37.4896875, 127.0234527 37.4895072))"
localroad_4975,localroad_3827337502,localroad_1925407827,67.409,0.224696667,"MultiLineString ((127.0043103 37.4830809, 127.0035703 37.4829303))"
localroad_4976,localroad_3827337502,localroad_436882882,40.142,0.126764211,"MultiLineString ((127.0043103 37.4830809, 127.00446 37.48274))"
localroad_4977,localroad_3827337502,localroad_1925407854,48.667,0.153685263,"MultiLineString ((127.0043103 37.4830809, 127.0041288 37.4834942))"
localroad_4978,localroad_3827337506,localroad_3827337507,58.711,0.185403158,"MultiLineString ((127.0082766 37.4834687, 127.0089235 37.4835923))"
localroad_4979,localroad_3827337506,localroad_1430674330,81.47,0.3055125,"MultiLineString ((127.0082766 37.4834687, 127.0073801 37.4832934))"
localroad_4980,localroad_3827337506,localroad_3827337519,160.208,0.50592,"MultiLineString ((127.0082766 37.4834687, 127.0080447 37.4842354, 127.0083902 37.4848273))"
localroad_4981,localroad_3827337507,localroad_3827337506,58.711,0.207215294,"MultiLineString ((127.0089235 37.4835923, 127.0082766 37.4834687))"
localroad_4982,localroad_3827337507,localroad_1430674297,67.697,0.21378,"MultiLineString ((127.0089235 37.4835923, 127.0089414 37.4834495, 127.0089442 37.4829842))"
localroad_4983,localroad_3827337507,localroad_3827337508,70.116,0.262935,"MultiLineString ((127.0089235 37.4835923, 127.0090662 37.4836195, 127.0096961 37.4837398))"
localroad_4984,localroad_3827337507,localroad_3827337513,121.663,0.364989,"MultiLineString ((127.0089235 37.4835923, 127.0087295 37.484245, 127.0089608 37.4846267))"
localroad_4985,localroad_3827337508,localroad_1430674306,65.87,0.208010526,"MultiLineString ((127.0096961 37.4837398, 127.0104219 37.4838784))"
localroad_4986,localroad_3827337508,localroad_3827337512,79.842,0.26614,"MultiLineString ((127.0096961 37.4837398, 127.0095095 37.4844424))"
localroad_4987,localroad_3827337508,localroad_3827337507,70.116,0.221418947,"MultiLineString ((127.0096961 37.4837398, 127.0090662 37.4836195, 127.0089235 37.4835923))"
localroad_4988,localroad_3827337509,localroad_1925407856,66.352,0.209532632,"MultiLineString ((127.0032083 37.4838539, 127.0039407 37.4839892))"
localroad_4989,localroad_3827337509,localroad_4185744398,144.045,0.454878947,"MultiLineString ((127.0032083 37.4838539, 127.0023314 37.4836919, 127.0023154 37.4836143, 127.0022128 37.4831186))"
localroad_4990,localroad_3827337509,localroad_3827337517,105.651,0.333634737,"MultiLineString ((127.0032083 37.4838539, 127.0029266 37.4847274, 127.0028823 37.4847608))"
localroad_4991,localroad_3827337512,localroad_3827337508,79.842,0.281795294,"MultiLineString ((127.0095095 37.4844424, 127.0096961 37.4837398))"
localroad_4992,localroad_3827337512,localroad_3827337513,52.633,0.210532,"MultiLineString ((127.0095095 37.4844424, 127.0094209 37.4844634, 127.0093084 37.4845045, 127.0089608 37.4846267))"
localroad_4993,localroad_3827337512,localroad_3089166491,79.27,0.2972625,"MultiLineString ((127.0095095 37.4844424, 127.0096479 37.4844586, 127.0102673 37.4845174, 127.0104015 37.4845264))"
localroad_4994,localroad_3827337512,localroad_3827337533,110.643,0.442572,"MultiLineString ((127.0095095 37.4844424, 127.0095599 37.4844985, 127.0099996 37.4853564))"
localroad_4995,localroad_3827337513,localroad_3827337519,55.067,0.183556667,"MultiLineString ((127.0089608 37.4846267, 127.0083902 37.4848273))"
localroad_4996,localroad_3827337513,localroad_3827337543,121.198,0.427757647,"MultiLineString ((127.0089608 37.4846267, 127.0095133 37.4856246))"
localroad_4997,localroad_3827337513,localroad_3827337512,52.633,0.166209474,"MultiLineString ((127.0089608 37.4846267, 127.0093084 37.4845045, 127.0094209 37.4844634, 127.0095095 37.4844424))"
localroad_4998,localroad_3827337513,localroad_3827337507,121.663,0.45623625,"MultiLineString ((127.0089608 37.4846267, 127.0087295 37.484245, 127.0089235 37.4835923))"
localroad_4999,localroad_3827337514,localroad_3827337517,47.638,0.190552,"MultiLineString ((127.002357 37.4846695, 127.0027386 37.4847182, 127.0028823 37.4847608))"
localroad_5000,localroad_3827337517,localroad_3827337520,92.316,0.369264,"MultiLineString ((127.0028823 37.4847608, 127.0039027 37.4849442))"
localroad_5001,localroad_3827337517,localroad_3827337514,47.638,0.150435789,"MultiLineString ((127.0028823 37.4847608, 127.0027386 37.4847182, 127.002357 37.4846695))"
localroad_5002,localroad_3827337517,localroad_3827337509,105.651,0.372885882,"MultiLineString ((127.0028823 37.4847608, 127.0029266 37.4847274, 127.0032083 37.4838539))"
localroad_5003,localroad_3827337517,localroad_4185744402,71.244,0.224981053,"MultiLineString ((127.0028823 37.4847608, 127.0028407 37.4848369, 127.0027084 37.485308, 127.002708 37.4853831))"
localroad_5004,localroad_3827337519,localroad_3089166497,60.04,0.24016,"MultiLineString ((127.0083902 37.4848273, 127.007768 37.4850459))"
localroad_5005,localroad_3827337519,localroad_3827337513,55.067,0.20650125,"MultiLineString ((127.0083902 37.4848273, 127.0089608 37.4846267))"
localroad_5006,localroad_3827337519,localroad_3827337506,160.208,0.56544,"MultiLineString ((127.0083902 37.4848273, 127.0080447 37.4842354, 127.0082766 37.4834687))"
localroad_5007,localroad_3827337520,localroad_3827337517,92.316,0.276948,"MultiLineString ((127.0039027 37.4849442, 127.0028823 37.4847608))"
localroad_5008,localroad_3827337520,localroad_3827337541,72.642,0.256383529,"MultiLineString ((127.0039027 37.4849442, 127.0040072 37.4855922))"
localroad_5009,localroad_3827337520,localroad_3827337522,44.513,0.157104706,"MultiLineString ((127.0039027 37.4849442, 127.0040909 37.4849587, 127.0044059 37.4849712))"
localroad_5010,localroad_3827337520,localroad_1925407856,107.88,0.32364,"MultiLineString ((127.0039027 37.4849442, 127.0038231 37.4843514, 127.0039407 37.4839892))"
localroad_5011,localroad_3827337522,localroad_3827337523,55.503,0.18501,"MultiLineString ((127.0044059 37.4849712, 127.005034 37.4849985))"
localroad_5012,localroad_3827337522,localroad_3827337555,122.909,0.368727,"MultiLineString ((127.0044059 37.4849712, 127.0046288 37.4860623))"
localroad_5013,localroad_3827337522,localroad_3827337520,44.513,0.133539,"MultiLineString ((127.0044059 37.4849712, 127.0040909 37.4849587, 127.0039027 37.4849442))"
localroad_5014,localroad_3827337523,localroad_3827337522,55.503,0.18501,"MultiLineString ((127.005034 37.4849985, 127.0044059 37.4849712))"
localroad_5015,localroad_3827337523,localroad_4185744404,114.795,0.45918,"MultiLineString ((127.005034 37.4849985, 127.0051913 37.4860233))"
localroad_5016,localroad_3827337523,localroad_3827337527,75.024,0.28134,"MultiLineString ((127.005034 37.4849985, 127.0053816 37.4850144, 127.0058021 37.4850407, 127.0058823 37.4850376))"
localroad_5017,localroad_3827337527,localroad_4185744397,82.328,0.274426667,"MultiLineString ((127.0058823 37.4850376, 127.0059621 37.4850345, 127.0060743 37.4850238, 127.0063911 37.4855546))"
localroad_5018,localroad_3827337527,localroad_3827337523,75.024,0.225072,"MultiLineString ((127.0058823 37.4850376, 127.0058021 37.4850407, 127.0053816 37.4850144, 127.005034 37.4849985))"
localroad_5019,localroad_3827337527,localroad_3827337550,104.077,0.367330588,"MultiLineString ((127.0058823 37.4850376, 127.0057804 37.4857608, 127.0057513 37.4859678))"
localroad_5020,localroad_3827337531,localroad_3827337540,32.436,0.102429474,"MultiLineString ((127.0022464 37.4852968, 127.0021728 37.4855826))"
localroad_5021,localroad_3827337531,localroad_4185744402,41.844,0.13948,"MultiLineString ((127.0022464 37.4852968, 127.002708 37.4853831))"
localroad_5022,localroad_3827337531,localroad_3827337539,79.75,0.2990625,"MultiLineString ((127.0022464 37.4852968, 127.0019838 37.4852478, 127.0018089 37.4852671, 127.0015662 37.4854813, 127.0014739 37.4854974))"
localroad_5023,localroad_3827337533,localroad_3827337545,43.974,0.131922,"MultiLineString ((127.0099996 37.4853564, 127.00982 37.4857253))"
localroad_5024,localroad_3827337533,localroad_3827337512,110.643,0.331929,"MultiLineString ((127.0099996 37.4853564, 127.0095599 37.4844985, 127.0095095 37.4844424))"
localroad_5025,localroad_3827337533,localroad_3089166491,98.871,0.312224211,"MultiLineString ((127.0099996 37.4853564, 127.0103458 37.4846453, 127.0104015 37.4845264))"
localroad_5026,localroad_3827337535,localroad_3827337544,55.836,0.167508,"MultiLineString ((127.0079926 37.4854191, 127.007419 37.4856312))"
localroad_5027,localroad_3827337535,localroad_3089166497,45.988,0.162310588,"MultiLineString ((127.0079926 37.4854191, 127.0078774 37.4852275, 127.007768 37.4850459))"
localroad_5028,localroad_3827337535,localroad_3827337553,75.814,0.239412632,"MultiLineString ((127.0079926 37.4854191, 127.0080467 37.4855091, 127.0083517 37.4860385))"
localroad_5029,localroad_3827337538,localroad_3827337551,55.647,0.175727368,"MultiLineString ((127.0032676 37.4854877, 127.003103 37.4859708))"
localroad_5030,localroad_3827337538,localroad_4185744402,50.727,0.160190526,"MultiLineString ((127.0032676 37.4854877, 127.002708 37.4853831))"
localroad_5031,localroad_3827337538,localroad_3827337541,66.689,0.266756,"MultiLineString ((127.0032676 37.4854877, 127.0038553 37.4855975, 127.0040072 37.4855922))"
localroad_5032,localroad_3827337539,localroad_3827337531,79.75,0.2990625,"MultiLineString ((127.0014739 37.4854974, 127.0015662 37.4854813, 127.0018089 37.4852671, 127.0019838 37.4852478, 127.0022464 37.4852968))"
localroad_5033,localroad_3827337540,localroad_3827337531,32.436,0.10812,"MultiLineString ((127.0021728 37.4855826, 127.0022464 37.4852968))"
localroad_5034,localroad_3827337541,localroad_3827337520,72.642,0.2724075,"MultiLineString ((127.0040072 37.4855922, 127.0039027 37.4849442))"
localroad_5035,localroad_3827337541,localroad_3827338058,59.12,0.23648,"MultiLineString ((127.0040072 37.4855922, 127.004094 37.4861194))"
localroad_5036,localroad_3827337541,localroad_3827337538,66.689,0.222296667,"MultiLineString ((127.0040072 37.4855922, 127.0038553 37.4855975, 127.0032676 37.4854877))"
localroad_5037,localroad_3827337543,localroad_3827337513,121.198,0.363594,"MultiLineString ((127.0095133 37.4856246, 127.0089608 37.4846267))"
localroad_5038,localroad_3827337543,localroad_3827337545,29.286,0.087858,"MultiLineString ((127.0095133 37.4856246, 127.00982 37.4857253))"
localroad_5039,localroad_3827337543,localroad_3827337553,112.351,0.354792632,"MultiLineString ((127.0095133 37.4856246, 127.0083517 37.4860385))"
localroad_5040,localroad_3827337544,localroad_3089166489,45.37,0.1701375,"MultiLineString ((127.007419 37.4856312, 127.007182 37.4852691))"
localroad_5041,localroad_3827337544,localroad_3827337546,15.397,0.048622105,"MultiLineString ((127.007419 37.4856312, 127.0074994 37.4857541))"
localroad_5042,localroad_3827337544,localroad_3827337535,55.836,0.176324211,"MultiLineString ((127.007419 37.4856312, 127.0079926 37.4854191))"
localroad_5043,localroad_3827337545,localroad_3827337547,59.297,0.237188,"MultiLineString ((127.00982 37.4857253, 127.0104521 37.4859064))"
localroad_5044,localroad_3827337545,localroad_3827337543,29.286,0.117144,"MultiLineString ((127.00982 37.4857253, 127.0095133 37.4856246))"
localroad_5045,localroad_3827337545,localroad_3827337533,43.974,0.175896,"MultiLineString ((127.00982 37.4857253, 127.0099996 37.4853564))"
localroad_5046,localroad_3827337545,localroad_3827338067,106.047,0.318141,"MultiLineString ((127.00982 37.4857253, 127.0093868 37.4866149))"
localroad_5047,localroad_3827337546,localroad_3827337544,15.397,0.048622105,"MultiLineString ((127.0074994 37.4857541, 127.007419 37.4856312))"
localroad_5048,localroad_3827337546,localroad_3827338060,60.288,0.212781176,"MultiLineString ((127.0074994 37.4857541, 127.0076464 37.4859787, 127.0078135 37.4862356))"
localroad_5049,localroad_3827337546,localroad_4185744403,89.832,0.33687,"MultiLineString ((127.0074994 37.4857541, 127.0069774 37.4859517, 127.0068444 37.4862843))"
localroad_5050,localroad_3827337547,localroad_3827337545,59.297,0.177891,"MultiLineString ((127.0104521 37.4859064, 127.00982 37.4857253))"
localroad_5051,localroad_3827337547,localroad_3137470633,131.464,0.463990588,"MultiLineString ((127.0104521 37.4859064, 127.0109756 37.4847995))"
localroad_5052,localroad_3827337550,localroad_3827337556,37.189,0.117438947,"MultiLineString ((127.0057513 37.4859678, 127.0061502 37.4860758))"
localroad_5053,localroad_3827337550,localroad_4185744404,49.795,0.165983333,"MultiLineString ((127.0057513 37.4859678, 127.0051913 37.4860233))"
localroad_5054,localroad_3827337550,localroad_3827337527,104.077,0.416308,"MultiLineString ((127.0057513 37.4859678, 127.0057804 37.4857608, 127.0058823 37.4850376))"
localroad_5055,localroad_3827337551,localroad_3827337538,55.647,0.20867625,"MultiLineString ((127.003103 37.4859708, 127.0032676 37.4854877))"
localroad_5056,localroad_3827337553,localroad_3827337543,112.351,0.449404,"MultiLineString ((127.0083517 37.4860385, 127.0095133 37.4856246))"
localroad_5057,localroad_3827337553,localroad_3827338060,52.301,0.165161053,"MultiLineString ((127.0083517 37.4860385, 127.0078135 37.4862356))"
localroad_5058,localroad_3827337553,localroad_3827337535,75.814,0.267578824,"MultiLineString ((127.0083517 37.4860385, 127.0080467 37.4855091, 127.0079926 37.4854191))"
localroad_5059,localroad_3827337553,localroad_3089166481,153.304,0.541072941,"MultiLineString ((127.0083517 37.4860385, 127.0083952 37.4861139, 127.0086134 37.4865118, 127.0088414 37.4868994, 127.0089521 37.4870907, 127.0090535 37.4872993))"
localroad_5060,localroad_3827337554,localroad_3827338070,74.894,0.299576,"MultiLineString ((127.0048112 37.4860497, 127.0048833 37.4867208))"
localroad_5061,localroad_3827337554,localroad_4185744404,33.666,0.1262475,"MultiLineString ((127.0048112 37.4860497, 127.0051913 37.4860233))"
localroad_5062,localroad_3827337554,localroad_3827337555,16.155,0.057017647,"MultiLineString ((127.0048112 37.4860497, 127.0046288 37.4860623))"
localroad_5063,localroad_3827337555,localroad_3827337522,122.909,0.409696667,"MultiLineString ((127.0046288 37.4860623, 127.0044059 37.4849712))"
localroad_5064,localroad_3827337555,localroad_3827337554,16.155,0.051015789,"MultiLineString ((127.0046288 37.4860623, 127.0048112 37.4860497))"
localroad_5065,localroad_3827337555,localroad_3827338058,47.612,0.158706667,"MultiLineString ((127.0046288 37.4860623, 127.004094 37.4861194))"
localroad_5066,localroad_3827337556,localroad_4185744403,65.492,0.261968,"MultiLineString ((127.0061502 37.4860758, 127.0068444 37.4862843))"
localroad_5067,localroad_3827337556,localroad_3827337550,37.189,0.111567,"MultiLineString ((127.0061502 37.4860758, 127.0057513 37.4859678))"
localroad_5068,localroad_3827337556,localroad_4185744397,61.73,0.205766667,"MultiLineString ((127.0061502 37.4860758, 127.0063911 37.4855546))"
