uuid,type,name,address,geometry,rating,pedestrian_entrance_uuid,vehicle_entrance_uuid
hospital_1025,치과,황인준치과의원,"서울특별시 서초구 사임당로 151, 316호 (서초동, 무지개종합상가)",POINT (127.0256928 37.49206768),4.5,pedestrian_9602018638,localroad_2280599507
hospital_343,피부과,가야성모피부과의원,"서울특별시 서초구 방배로 225, 7층 (방배동, 성은빌딩)",POINT (126.9897831 37.49316413),2.7,pedestrian_2622874627,localroad_2624211585
hospital_324,피부과,강남테마피부과의원,"서울특별시 서초구 강남대로 423, 7층 (서초동, 한승빌딩)",POINT (127.0258153 37.50030971),2.7,pedestrian_1430655022,localroad_2280678683
hospital_1187,피부과,강한피부과의원,"서울특별시 서초구 서초대로 304, 8~11층 (서초동, 강한미크리닉빌딩)",POINT (127.0149389 37.49379568),4.6,pedestrian_9914441878,localroad_8556927605
hospital_504,피부과,갤러리아피부과의원,"서울특별시 서초구 잠원로4길 33-2, 잠원동 스타빌딩 203호 일부 및 204,205호 (잠원동)",POINT (127.0106598 37.51281566),4.5,pedestrian_4634374794,localroad_4634374794
hospital_32,피부과,국홍일국정표피부과의원,"서울특별시 서초구 강남대로 221, 양재역환승주차장 302호 (양재동)",POINT (127.0341178 37.4836851),4.3,pedestrian_4865811285,localroad_4865811285
hospital_42,피부과,그리니피부과의원,"서울특별시 서초구 방배천로2길 5, 성지빌딩 2층 (방배동)",POINT (126.9831584 37.47720642),2.7,pedestrian_4185991281,localroad_4185991281
hospital_62,피부과,김명애피부과의원,"서울특별시 서초구 사평대로 18, 학림빌딩 202호중 일부(표시상203호)호 (방배동)",POINT (126.9864137 37.49818988),4.7,pedestrian_2551950254,localroad_2551950254
hospital_74,피부과,김연진의퓨린피부과의원,"서울특별시 서초구 잠원로 24, 4층 401,416호호 (반포동, 반포자이프라자)",POINT (127.0098732 37.5071157),3.5,pedestrian_11738027546,localroad_11738027546
hospital_108,피부과,나인피부과의원,"서울특별시 서초구 강남대로 463, 리젠메디컬타워 10,12층 (서초동)",POINT (127.0244468 37.50344757),2.5,pedestrian_11034183379,localroad_2281095539
hospital_165,피부과,닥터스피부과의원,"서울특별시 서초구 서초중앙로 249, 5,6층 (반포동)",POINT (127.0106324 37.50367352),3.7,pedestrian_1962358584,localroad_1962358584
hospital_233,피부과,라인피부과의원,"서울특별시 서초구 강남대로 543, 5층 (반포동, 국전빌딩)",POINT (127.0212487 37.51036412),3.3,pedestrian_2477265762,localroad_2477265762
hospital_240,피부과,레디피부과의원,"서울특별시 서초구 방배로 105, 디엠타워 2관 4,5층 (방배동)",POINT (126.9959791 37.48345569),3.5,pedestrian_436844219,localroad_436844219
hospital_256,피부과,리뉴미피부과의원,"서울특별시 서초구 효령로 279, 삼경빌딩  2, 6층 (서초동)",POINT (127.0147655 37.4849415),4.1,pedestrian_3827257136,localroad_3827257136
hospital_259,피부과,리마인드피부과의원,"서울특별시 서초구 강남대로 206, 201호 (양재동)",POINT (127.0365074 37.48266832),4.7,pedestrian_4865882592,localroad_9159792967
hospital_293,피부과,마이디피부과의원,"서울특별시 서초구 강남대로 605, 5층 (잠원동, 휴먼타워)",POINT (127.0191613 37.5157514),4.8,pedestrian_9891988064,localroad_7168332244
hospital_314,피부과,메리트피부과의원,"서울특별시 서초구 방배로 95, 서경빌딩 5층 (방배동)",POINT (126.9963875 37.48268246),4.6,pedestrian_4185835029,localroad_4185835029
hospital_345,피부과,문상은피부과의원,"서울특별시 서초구 잠원로 94, 3층 (잠원동, 한신상가)",POINT (127.0068451 37.51272881),4.9,pedestrian_9791563526,localroad_436843824
hospital_355,피부과,미라인피부과의원,"서울특별시 서초구 서초대로78길 26, 강남선인빌딩 4층 (서초동)",POINT (127.0277266 37.49536221),2.5,pedestrian_9711448918,localroad_571448492
hospital_357,피부과,미소가인피부과의원방배,"서울특별시 서초구 방배로 84, 5층 (방배동, 유성빌딩)",POINT (126.9976429 37.48199025),2.9,pedestrian_4185835030,localroad_4185835030
hospital_360,피부과,미소빛피부과의원,"서울특별시 서초구 서초대로 331, 4층 (서초동, 성보빌딩)",POINT (127.017636 37.49514889),3.3,pedestrian_12062647563,localroad_3112865086
hospital_362,피부과,미소연피부과,"서울특별시 서초구 동작대로 120, 성산빌딩 4층 401호 (방배동)",POINT (126.9827083 37.48725125),4.2,pedestrian_11710856345,localroad_3804191182
hospital_414,피부과,반포비앤씨피부과의원,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 3층 333-335호 (반포동)",POINT (127.0010883 37.50432794),3.7,pedestrian_10918075279,localroad_8486796669
hospital_431,피부과,방배고운세상피부과의원,"서울특별시 서초구 동작대로 134, 가나안빌딩 7층 (방배동)",POINT (126.9827893 37.48865468),3.5,pedestrian_3804191210,localroad_3804191207
hospital_466,피부과,봄스피부과의원,"서울특별시 서초구 서초대로 356, 서초지웰타워 10층 (서초동)",POINT (127.0202414 37.49541463),3.9,pedestrian_3355067068,localroad_3355067068
hospital_470,피부과,브라이튼피부과의원,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 3층 321~324호 (반포동)",POINT (127.0010883 37.50432794),4.2,pedestrian_10918075279,localroad_8486796669
hospital_475,피부과,블레싱피부과의원,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 5층 507~510호 (반포동)",POINT (126.999481 37.50490207),4.1,pedestrian_11641439376,localroad_11641439376
hospital_476,피부과,블레싱피부과의원,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 5층 507~510호 (반포동)",POINT (126.999481 37.50490207),3.4,pedestrian_11641439376,localroad_11641439376
hospital_516,피부과,새하얀피부과의원,"서울특별시 서초구 방배천로 5-3, 3층 (방배동)",POINT (126.9822576 37.47704924),4.5,pedestrian_4078144564,localroad_1905595295
hospital_534,피부과,서아송피부과의원,"서울특별시 서초구 강남대로39길 5, 202호,203호 (서초동, 서초두산위브)",POINT (127.0326244 37.48618185),3.1,pedestrian_3827169931,localroad_3827169931
hospital_580,피부과,서울원피부과의원,"서울특별시 서초구 고무래로 14, 베뉴타워 3층 (반포동)",POINT (127.0098627 37.50326823),3.4,pedestrian_8489062935,localroad_8489062935
hospital_612,피부과,서정피부과의원,"서울특별시 서초구 서초중앙로 188, 로비층 B123호 (서초동, 아크로비스타)",POINT (127.013538 37.49735041),4.7,pedestrian_3112159942,localroad_3112159942
hospital_1346,피부과,서초오라클피부과의원,"서울특별시 서초구 서초중앙로 36, 6층 (서초동, 준영빌딩)",POINT (127.0162087 37.48556823),2.9,pedestrian_3827257147,localroad_3827257147
hospital_703,피부과,송피부과의원,"서울특별시 서초구 방배로 115, 4층 (방배동, 방배빌딩)",POINT (126.995405 37.48439335),4.1,pedestrian_1696934743,localroad_1696934743
hospital_1356,피부과,순수안피부과의원,"서울특별시 서초구 사임당로 157, 4층 407호 (서초동)",POINT (127.0268086 37.49246343),4.1,pedestrian_9607816609,localroad_2280599507
hospital_772,피부과,아름다운피부과의원,"서울특별시 서초구 서초중앙로 229, 2층 (반포동)",POINT (127.0113681 37.50211634),3.3,pedestrian_12061668090,localroad_436817738
hospital_784,피부과,아이러브피부과의원,"서울특별시 서초구 강남대로 423, 5층 (서초동, 한승빌딩)",POINT (127.0258153 37.50030971),4.6,pedestrian_1430655022,localroad_2280678683
hospital_826,피부과,얼라이브피부과의원,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 4층 437~440호 (반포동)",POINT (126.999481 37.50490207),2.9,pedestrian_11641439376,localroad_11641439376
hospital_830,피부과,에세이피부과의원,서울특별시 서초구 서초대로 317,POINT (127.0163081 37.49475199),3.4,pedestrian_3112174489,localroad_3112174489
hospital_884,피부과,연세스타피부과의원,"서울특별시 서초구 방배로 83, 방배센트럴빌딩 2층일부,7층 (방배동)",POINT (126.9970076 37.48186463),2.6,pedestrian_4185835030,localroad_4185835030
hospital_938,피부과,예인피부과의원,"서울특별시 서초구 강남대로 421, 5층 (서초동, 삼영빌딩)",POINT (127.026178 37.50007887),2.8,pedestrian_11183748448,localroad_2280678683
hospital_940,피부과,예지원피부과,서울특별시 서초구 반포대로 287 (반포동),POINT (127.0008476 37.50453416),4.3,pedestrian_11428504869,localroad_8486796673
hospital_949,피부과,오아로피부과의원,"서울특별시 서초구 강남대로 621, 7층 (잠원동)",POINT (127.0187886 37.5171318),3.8,pedestrian_600377854,localroad_600377854
hospital_950,피부과,오아시스피부과의원,"서울특별시 서초구 신반포로33길 27, A동 3층 303호 (잠원동)",POINT (127.0100442 37.51036822),4.6,pedestrian_4185626652,localroad_4185626652
hospital_946,피부과,와이케이(YK)박윤기피부과의원,"서울특별시 서초구 서초대로 316, 401호 (서초동)",POINT (127.0162103 37.49406789),3.6,pedestrian_3827548470,localroad_3827548470
hospital_1035,피부과,유영호피부과의원,"서울특별시 서초구 강남대로 621, 5층 502호 (잠원동, K TOWER)",POINT (127.0187886 37.5171318),3,pedestrian_600377854,localroad_600377854
hospital_1068,피부과,이나영피부과의원,"서울특별시 서초구 서초대로 6, 미송타워 4층 (방배동)",POINT (126.9830399 37.48515358),2.7,pedestrian_8485173590,localroad_8485173590
hospital_1407,피부과,이연복피부과의원,서울특별시 서초구 신반포로23길 30,POINT (127.0034127 37.5086463),3.1,pedestrian_2244637675,localroad_2244637675
hospital_1099,피부과,이은피부과의원,"서울특별시 서초구 방배로36길 3, 알렌빌딩 3층 (방배동)",POINT (126.9902463 37.49366828),3.7,pedestrian_2622874627,localroad_2533109203
hospital_939,피부과,이정욱피부과의원,서울특별시 서초구 사임당로 158,POINT (127.0270843 37.49179662),3.4,pedestrian_9607825746,localroad_2280599507
hospital_1109,피부과,이지함피부과의원,"서울특별시 서초구 강남대로 429, 동일빌딩 5층 (서초동)",POINT (127.0257729 37.50079437),4.4,pedestrian_11183748448,localroad_2280678683
hospital_1424,피부과,이춘봉피부과의원,"서울특별시 서초구 서초중앙로 230 (반포동, 301호, 302호)",POINT (127.0120244 37.50215636),4,pedestrian_12061668098,localroad_436817738
hospital_1416,피부과,이화피부과의원,"서울특별시 서초구 사평대로 205, 1층 (반포동, 반포동)",POINT (127.0078453 37.50449212),2.8,pedestrian_9798531684,localroad_846808334
hospital_1129,피부과,인현피부과의원,"서울특별시 서초구 서운로 216, 3층 (서초동)",POINT (127.0218706 37.50237876),3.8,pedestrian_8495297501,localroad_1430655026
hospital_1429,피부과,임이석테마피부과의원,"서울특별시 서초구 나루터로 78, 임이석 테마피부과 B2,1,2,3,5층 (잠원동)",POINT (127.0183228 37.51538726),3.6,pedestrian_9891988056,localroad_3088864935
hospital_1137,피부과,임피부과의원,"서울특별시 서초구 태봉로 70, 302호 (우면동, 우면프라자)",POINT (127.025583 37.46453818),3.9,pedestrian_3744265307,localroad_3744265307
hospital_1142,피부과,자스민피부과의원,"서울특별시 서초구 신반포로 257, 303호 (잠원동, 뉴타운빌딩)",POINT (127.0119359 37.50862028),3.2,pedestrian_8489060246,localroad_9914441894
hospital_1167,피부과,전혜주피부과의원,"서울특별시 서초구 방배로 108, 휴먼빌딩2 2층 (방배동)",POINT (126.9964441 37.48383422),3.3,pedestrian_3274307602,localroad_3274307602
hospital_1190,피부과,제이엠김정민피부과의원,"서울특별시 서초구 사임당로 158, 리더스원 상가 3층 305호 (서초동)",POINT (127.0271768 37.4918503),5,pedestrian_9621002259,localroad_2280599507
hospital_1454,피부과,지앤영피부과의원,"서울특별시 서초구 강남대로 341, 4층 (서초동, 삼원빌딩)",POINT (127.0293618 37.4932549),4,pedestrian_9608955337,localroad_571448680
hospital_1533,피부과,클린업피부과의원,"서울특별시 서초구 강남대로 429, 10층 (서초동, 유창빌딩)",POINT (127.0257729 37.50079437),4.2,pedestrian_11183748448,localroad_2280678683
hospital_1543,피부과,타임리스피부과의원,"서울특별시 서초구 서초중앙로 130, 3층 (서초동)",POINT (127.014095 37.49326212),3.6,pedestrian_3154295726,localroad_3153687261
hospital_1550,피부과,톤앤업피부과의원,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 2층 213~214호 (반포동)",POINT (126.999481 37.50490207),4.7,pedestrian_11641439376,localroad_11641439376
hospital_1541,피부과,티엔피부과의원,"서울특별시 서초구 서초중앙로 227, 8층 (반포동)",POINT (127.0114418 37.50186477),2.9,pedestrian_12061668089,localroad_436864995
hospital_1571,피부과,프라이즈피부과의원,"서울특별시 서초구 효령로 403, 5층 513,514,515,516호 (서초동)",POINT (127.0277492 37.48891559),4,pedestrian_9601999073,localroad_414684345
hospital_1579,피부과,플로레스피부과의원,"서울특별시 서초구 동작대로 118, 방배동예다인프라자빌딩 7층 (방배동)",POINT (126.9827445 37.4870042),3.6,pedestrian_11710856345,localroad_3804191182
hospital_1630,피부과,해피부과의원,"서울특별시 서초구 나루터로 43, 5층 3호 (잠원동)",POINT (127.014633 37.51525866),4.8,pedestrian_8488915373,localroad_436841230
hospital_1588,피부과,헌인피부과의원,"서울특별시 서초구 강남대로 27, 지하1층 B07호 (양재동)",POINT (127.0391364 37.46827871),4.2,pedestrian_414684235,localroad_414684235
hospital_2,한의원,10월10일한의원,"서울특별시 서초구 양재천로 99-2, 유림빌딩 2층 (양재동)",POINT (127.0400018 37.47638778),2.8,pedestrian_1925498859,localroad_1925498859
hospital_1208,한의원,365엠에스(ms)한의원,"서울특별시 서초구 동작대로 114, (재)원불교 유문빌딩 2층 2호3호호 (방배동)",POINT (126.9826777 37.48676362),4.9,pedestrian_3804191055,localroad_3804191055
hospital_964,한의원,8메디한의원,"서울특별시 서초구 서초중앙로 125, 4층 408호 (서초동, 로이어즈타워)",POINT (127.0134202 37.49300992),3,pedestrian_3827548050,localroad_3827548050
hospital_1064,한의원,9치한의원,"서울특별시 서초구 효령로 279, 7층 (서초동)",POINT (127.0147665 37.48494033),4.8,pedestrian_3827257136,localroad_3827257136
hospital_43,한의원,가디한의원,"서울특별시 서초구 남부순환로315길 104, 성누가의원 2층 (서초동)",POINT (127.007522 37.48309449),4.2,pedestrian_1430674330,localroad_1430674330
