uuid,node1_uuid,node2_uuid,distance,average_travel_time,geometry
pedestrian_17057,pedestrian_9624440238,pedestrian_10583131032,311.423,6.22846,"MultiLineString ((127.0293123 37.4730627, 127.0294773 37.4731664, 127.0293224 37.4733552, 127.029427 37.4734361, 127.0294136 37.4735426, 127.0293492 37.4736362, 127.0290649 37.4738278, 127.0289277 37.4740241, 127.0286545 37.4741322, 127.0284426 37.474155"
pedestrian_17058,pedestrian_9624440239,pedestrian_4634856266,4.218,0.08436,"MultiLineString ((127.028111 37.472223, 127.0280727 37.4722003))"
pedestrian_17059,pedestrian_9624440239,pedestrian_4634856264,94.125,1.8825,"MultiLineString ((127.028111 37.472223, 127.0289 37.47269, 127.0289647 37.4727304))"
pedestrian_17060,pedestrian_9624440239,pedestrian_9624440240,104.485,2.0897,"MultiLineString ((127.028111 37.472223, 127.028037 37.472294, 127.0288874 37.4728066))"
pedestrian_17061,pedestrian_9624440239,pedestrian_9624440235,146.907,2.93814,"MultiLineString ((127.028111 37.472223, 127.0281514 37.4721841, 127.0294239 37.4729554))"
pedestrian_17062,pedestrian_9624440240,pedestrian_4634856264,10.878,0.21756,"MultiLineString ((127.0288874 37.4728066, 127.0289647 37.4727304))"
pedestrian_17063,pedestrian_9624440240,pedestrian_9624440238,47.085,0.9417,"MultiLineString ((127.0288874 37.4728066, 127.0293123 37.4730627))"
pedestrian_17064,pedestrian_9624440240,pedestrian_4634856258,122.238,2.44476,"MultiLineString ((127.0288874 37.4728066, 127.0284381 37.4732497, 127.0279147 37.4732912, 127.0277725 37.4732838))"
pedestrian_17065,pedestrian_9624440240,pedestrian_9624440239,104.485,2.0897,"MultiLineString ((127.0288874 37.4728066, 127.028037 37.472294, 127.028111 37.472223))"
pedestrian_17066,pedestrian_9624440241,pedestrian_436871835,17.433,0.34866,"MultiLineString ((127.0293848 37.472993, 127.02954 37.47309))"
pedestrian_17067,pedestrian_9624440241,pedestrian_4634856264,47.192,0.94384,"MultiLineString ((127.0293848 37.472993, 127.0289647 37.4727304))"
pedestrian_17068,pedestrian_9624440241,pedestrian_9624440235,5.421,0.10842,"MultiLineString ((127.0293848 37.472993, 127.0294239 37.4729554))"
pedestrian_17069,pedestrian_9624440241,pedestrian_9624440238,10.05,0.201,"MultiLineString ((127.0293848 37.472993, 127.0293123 37.4730627))"
pedestrian_17070,pedestrian_9624440287,pedestrian_436876729,13.371,0.26742,"MultiLineString ((127.0312166 37.471522, 127.0311183 37.4714305))"
pedestrian_17071,pedestrian_9624440287,pedestrian_846808337,178.567,3.57134,"MultiLineString ((127.0312166 37.471522, 127.0312645 37.4715568, 127.0313324 37.4715868, 127.031401 37.4715985, 127.0314431 37.4716026, 127.031536 37.4716056, 127.0315911 37.471607, 127.0316511 37.471618, 127.0317025 37.4716333, 127.031749 37.4716541, 12"
pedestrian_17072,pedestrian_9624440287,pedestrian_9624440288,24.801,0.49602,"MultiLineString ((127.0312166 37.471522, 127.031145 37.4715947, 127.031114 37.4715893, 127.03107 37.4715967, 127.0310066 37.4715482))"
pedestrian_17073,pedestrian_9624440288,pedestrian_436871832,42.023,0.84046,"MultiLineString ((127.0310066 37.4715482, 127.03072 37.47185))"
pedestrian_17074,pedestrian_9624440288,pedestrian_436876729,16.385,0.3277,"MultiLineString ((127.0310066 37.4715482, 127.0311183 37.4714305))"
pedestrian_17075,pedestrian_9624440288,pedestrian_9624440228,7.32,0.1464,"MultiLineString ((127.0310066 37.4715482, 127.0309469 37.4715025))"
pedestrian_17076,pedestrian_9624440288,pedestrian_9624440287,24.801,0.49602,"MultiLineString ((127.0310066 37.4715482, 127.03107 37.4715967, 127.031114 37.4715893, 127.031145 37.4715947, 127.0312166 37.471522))"
pedestrian_17077,pedestrian_9624440289,pedestrian_9624439689,72.516,1.45032,"MultiLineString ((127.0309963 37.4712853, 127.0304961 37.4707679))"
pedestrian_17078,pedestrian_9624440289,pedestrian_9624440225,9.811,0.19622,"MultiLineString ((127.0309963 37.4712853, 127.0309108 37.4713417))"
pedestrian_17079,pedestrian_9624440289,pedestrian_436876729,19.414,0.38828,"MultiLineString ((127.0309963 37.4712853, 127.03102 37.47131, 127.0311183 37.4714305))"
pedestrian_17080,pedestrian_9625914962,pedestrian_9607825804,23.255,0.4651,"MultiLineString ((127.0260919 37.4927123, 127.0260428 37.4928106, 127.025997 37.4929074))"
pedestrian_17081,pedestrian_9625914962,pedestrian_9711448795,21.866,0.43732,"MultiLineString ((127.0260919 37.4927123, 127.0261286 37.492639, 127.0261496 37.4926089, 127.026184 37.4925827, 127.0262036 37.4925639, 127.0262129 37.4925441))"
pedestrian_17082,pedestrian_9625914962,pedestrian_9623456687,179.285,3.5857,"MultiLineString ((127.0260919 37.4927123, 127.026058 37.4927025, 127.0259938 37.4926849, 127.0259494 37.4926645, 127.0259296 37.4926358, 127.0259168 37.4925996, 127.0258969 37.4925367, 127.0258724 37.4925015, 127.0258397 37.4924903, 127.0257603 37.492467"
pedestrian_17083,pedestrian_9625914997,pedestrian_9625914999,5.777,0.11554,"MultiLineString ((127.0233122 37.4967667, 127.0233729 37.4967862))"
pedestrian_17084,pedestrian_9625914999,pedestrian_3112192872,44.451,0.88902,"MultiLineString ((127.0233729 37.4967862, 127.0231794 37.4971553))"
pedestrian_17085,pedestrian_9625914999,pedestrian_3112192871,6.601,0.13202,"MultiLineString ((127.0233729 37.4967862, 127.0234001 37.4967309))"
pedestrian_17086,pedestrian_9625914999,pedestrian_9625914997,5.777,0.11554,"MultiLineString ((127.0233729 37.4967862, 127.0233122 37.4967667))"
pedestrian_17087,pedestrian_9625914999,pedestrian_9852383847,58.36,1.1672,"MultiLineString ((127.0233729 37.4967862, 127.023437 37.4968054, 127.0239738 37.4969702, 127.0239839 37.4969734, 127.0239897 37.4969758))"
pedestrian_17088,pedestrian_9625915008,pedestrian_3112192875,46.254,0.92508,"MultiLineString ((127.0237438 37.4973819, 127.0233494 37.4972603, 127.023324 37.4972499, 127.0233094 37.4972365, 127.023304 37.4972163, 127.0233067 37.4971972))"
pedestrian_17089,pedestrian_9625915009,pedestrian_3112192875,46.472,0.92944,"MultiLineString ((127.0238016 37.4973098, 127.0237315 37.4972927, 127.0233756 37.4971901, 127.0233433 37.4971839, 127.0233194 37.4971882, 127.0233067 37.4971972))"
pedestrian_17090,pedestrian_9625915016,pedestrian_3112192880,26.399,0.52798,"MultiLineString ((127.021992 37.4977023, 127.0217104 37.497622))"
pedestrian_17091,pedestrian_9625915016,pedestrian_3112192879,74.419,1.48838,"MultiLineString ((127.021992 37.4977023, 127.0227818 37.4979374))"
pedestrian_17092,pedestrian_9625915016,pedestrian_9625998617,28.395,0.5679,"MultiLineString ((127.021992 37.4977023, 127.0221057 37.4974634))"
pedestrian_17093,pedestrian_9625998617,pedestrian_3112192873,73.323,1.46646,"MultiLineString ((127.0221057 37.4974634, 127.0228852 37.4976922))"
pedestrian_17094,pedestrian_9625998617,pedestrian_9625915016,28.395,0.5679,"MultiLineString ((127.0221057 37.4974634, 127.021992 37.4977023))"
pedestrian_17095,pedestrian_9625998617,pedestrian_3112192878,64.078,1.28156,"MultiLineString ((127.0221057 37.4974634, 127.0216432 37.4973299, 127.0214149 37.4973713))"
pedestrian_17096,pedestrian_9625998619,pedestrian_3112248630,12.451,0.24902,"MultiLineString ((127.0215523 37.4979331, 127.0216824 37.4979765))"
pedestrian_17097,pedestrian_9625998619,pedestrian_12061668162,7.32,0.1464,"MultiLineString ((127.0215523 37.4979331, 127.0215202 37.4978724))"
pedestrian_17098,pedestrian_9625998619,pedestrian_9625998636,27.809,0.55618,"MultiLineString ((127.0215523 37.4979331, 127.0215112 37.4979263, 127.0214766 37.497925, 127.0214166 37.4979357, 127.0213592 37.4979478, 127.0213169 37.4979511, 127.0212417 37.4979518))"
pedestrian_17099,pedestrian_9625998628,pedestrian_3112248629,16.493,0.32986,"MultiLineString ((127.0213171 37.4977539, 127.0214679 37.4977899, 127.0214778 37.497795, 127.0214858 37.4978075))"
pedestrian_17100,pedestrian_9625998628,pedestrian_3112192877,81.348,1.62696,"MultiLineString ((127.0213171 37.4977539, 127.0211865 37.4977227, 127.0211708 37.4977162, 127.021162 37.4977084, 127.0211568 37.4976968, 127.0211569 37.4976877, 127.0212961 37.4972609, 127.0213246 37.4971262))"
pedestrian_17101,pedestrian_9625998628,pedestrian_9625998630,38.012,0.76024,"MultiLineString ((127.0213171 37.4977539, 127.0213624 37.4976089, 127.0214233 37.4974226))"
pedestrian_17102,pedestrian_9625998630,pedestrian_3112248629,43.153,0.86306,"MultiLineString ((127.0214233 37.4974226, 127.0214858 37.4978075))"
pedestrian_17103,pedestrian_9625998630,pedestrian_3112192878,5.752,0.11504,"MultiLineString ((127.0214233 37.4974226, 127.0214149 37.4973713))"
pedestrian_17104,pedestrian_9625998630,pedestrian_9625998628,38.012,0.76024,"MultiLineString ((127.0214233 37.4974226, 127.0213624 37.4976089, 127.0213171 37.4977539))"
pedestrian_17105,pedestrian_9625998636,pedestrian_9625998619,27.809,0.55618,"MultiLineString ((127.0212417 37.4979518, 127.0213169 37.4979511, 127.0213592 37.4979478, 127.0214166 37.4979357, 127.0214766 37.497925, 127.0215112 37.4979263, 127.0215523 37.4979331))"
pedestrian_17106,pedestrian_9625998639,pedestrian_3112651187,60.415,1.2083,"MultiLineString ((127.020863 37.4985523, 127.0205069 37.4990164))"
pedestrian_17107,pedestrian_9625998639,pedestrian_3112248630,98.669,1.97338,"MultiLineString ((127.020863 37.4985523, 127.0209393 37.4984528, 127.0210475 37.4984199, 127.0211382 37.4983328, 127.021249 37.4982128, 127.0216824 37.4979765))"
pedestrian_17108,pedestrian_9625998639,pedestrian_8495282612,114.799,2.29598,"MultiLineString ((127.020863 37.4985523, 127.0208717 37.4985906, 127.0208742 37.4986234, 127.0208725 37.4986576, 127.0208632 37.4986811, 127.0208438 37.4987005, 127.0208033 37.498732, 127.0207804 37.4987635, 127.0207559 37.4988004, 127.0207534 37.4988319"
pedestrian_17109,pedestrian_9625998661,pedestrian_12061673685,14.061,0.28122,"MultiLineString ((127.022747 37.4999852, 127.0228043 37.4998672))"
pedestrian_17110,pedestrian_9625998661,pedestrian_8495313222,38.744,0.77488,"MultiLineString ((127.022747 37.4999852, 127.0227274 37.5000257, 127.0225893 37.5003104))"
pedestrian_17111,pedestrian_9625998661,pedestrian_9625998666,78.122,1.56244,"MultiLineString ((127.022747 37.4999852, 127.0228877 37.5000266, 127.0229247 37.5000369, 127.0229525 37.5000501, 127.0229952 37.5000736, 127.023566 37.5002486))"
pedestrian_17112,pedestrian_9625998666,pedestrian_9625998661,78.122,1.56244,"MultiLineString ((127.023566 37.5002486, 127.0229952 37.5000736, 127.0229525 37.5000501, 127.0229247 37.5000369, 127.0228877 37.5000266, 127.022747 37.4999852))"
pedestrian_17113,pedestrian_9625998676,pedestrian_8495297504,114.109,2.28218,"MultiLineString ((127.0220006 37.5019282, 127.0220556 37.5019325, 127.0221347 37.5019144, 127.0221723 37.5018825, 127.0222139 37.5018144, 127.0222514 37.5017346, 127.0222823 37.5016899, 127.0223319 37.5016665, 127.0224298 37.5016388, 127.0225286 37.50161"
pedestrian_17114,pedestrian_9625998701,pedestrian_3112192873,86.395,1.7279,"MultiLineString ((127.0233924 37.4980674, 127.0234619 37.4980593, 127.0235236 37.4978879, 127.0228852 37.4976922))"
pedestrian_17115,pedestrian_9625998701,pedestrian_3112192879,57.086,1.14172,"MultiLineString ((127.0233924 37.4980674, 127.0232995 37.498087, 127.0227818 37.4979374))"
pedestrian_17116,pedestrian_9625998701,pedestrian_9625998705,25.428,0.50856,"MultiLineString ((127.0233924 37.4980674, 127.0233843 37.498041, 127.0233722 37.4980261, 127.023155 37.4979622))"
pedestrian_17117,pedestrian_9625998705,pedestrian_9625998701,25.428,0.50856,"MultiLineString ((127.023155 37.4979622, 127.0233722 37.4980261, 127.0233843 37.498041, 127.0233924 37.4980674))"
pedestrian_17118,pedestrian_9632500763,pedestrian_3103197129,8.54,0.1708,"MultiLineString ((127.0268646 37.4979738, 127.0268569 37.4979588, 127.0268041 37.497915))"
pedestrian_17119,pedestrian_9632500763,pedestrian_9632500775,85.131,1.70262,"MultiLineString ((127.0268646 37.4979738, 127.0270569 37.498374, 127.0270685 37.4984126, 127.0270619 37.4984446, 127.0269891 37.4986115, 127.0269891 37.498636, 127.0269935 37.4986605, 127.0269994 37.498678, 127.0269964 37.4986991))"
pedestrian_17120,pedestrian_9632500763,pedestrian_3106205992,27.922,0.55844,"MultiLineString ((127.0268646 37.4979738, 127.0268814 37.4979647, 127.0268964 37.4979952, 127.026926 37.4980517, 127.0270825 37.4979848))"
pedestrian_17121,pedestrian_9632500766,pedestrian_3103197129,37.222,0.74444,"MultiLineString ((127.0264156 37.497785, 127.0267483 37.4978916, 127.0268041 37.497915))"
pedestrian_17122,pedestrian_9632500775,pedestrian_9632500763,85.131,1.70262,"MultiLineString ((127.0269964 37.4986991, 127.0269994 37.498678, 127.0269935 37.4986605, 127.0269891 37.498636, 127.0269891 37.4986115, 127.0270619 37.4984446, 127.0270685 37.4984126, 127.0270569 37.498374, 127.0268646 37.4979738))"
pedestrian_17123,pedestrian_9632500775,pedestrian_12061673699,212.478,4.24956,"MultiLineString ((127.0269964 37.4986991, 127.0266824 37.4992983, 127.0266633 37.4993345, 127.0266456 37.4993467, 127.0266317 37.4993497, 127.0266111 37.4993473, 127.0262183 37.4992236, 127.0253217 37.4989203, 127.025242 37.4988965))"
pedestrian_17124,pedestrian_9632500775,pedestrian_3104898429,19.075,0.3815,"MultiLineString ((127.0269964 37.4986991, 127.0270249 37.498634, 127.0270713 37.4985382))"
pedestrian_17125,pedestrian_9632500791,pedestrian_9632500794,6.508,0.13016,"MultiLineString ((127.0281151 37.4962918, 127.028141 37.496237))"
pedestrian_17126,pedestrian_9632500791,pedestrian_9711448979,41.779,0.83558,"MultiLineString ((127.0281151 37.4962918, 127.0276682 37.4961675))"
pedestrian_17127,pedestrian_9632500791,pedestrian_9711448978,181.775,3.6355,"MultiLineString ((127.0281151 37.4962918, 127.0281284 37.4962992, 127.0281354 37.4963095, 127.0281391 37.4963264, 127.028138 37.4963401, 127.0281229 37.4963751, 127.0278481 37.4968874, 127.0278282 37.4969097, 127.0277949 37.4969397, 127.0277648 37.496963"
pedestrian_17128,pedestrian_9632500793,pedestrian_9632500794,7.283,0.14566,"MultiLineString ((127.0281717 37.4961762, 127.028141 37.496237))"
pedestrian_17129,pedestrian_9632500794,pedestrian_571448492,41.595,0.8319,"MultiLineString ((127.028141 37.496237, 127.027701 37.4961026))"
pedestrian_17130,pedestrian_9632500794,pedestrian_3087683154,11.744,0.23488,"MultiLineString ((127.028141 37.496237, 127.0282652 37.496275))"
pedestrian_17131,pedestrian_9632500794,pedestrian_9632500793,7.283,0.14566,"MultiLineString ((127.028141 37.496237, 127.0281717 37.4961762))"
pedestrian_17132,pedestrian_9632500794,pedestrian_9632500791,6.508,0.13016,"MultiLineString ((127.028141 37.496237, 127.0281151 37.4962918))"
pedestrian_17133,pedestrian_9632500796,pedestrian_9621002331,13.666,0.27332,"MultiLineString ((127.0247791 37.4952434, 127.0248406 37.4952637, 127.0248798 37.4952832, 127.0248943 37.4953026, 127.0248979 37.495313))"
pedestrian_17134,pedestrian_9632500797,pedestrian_8489898115,13.589,0.27178,"MultiLineString ((127.02546 37.4943501, 127.0254072 37.4944649))"
pedestrian_17135,pedestrian_9632500797,pedestrian_9711448875,36.747,0.73494,"MultiLineString ((127.02546 37.4943501, 127.0256026 37.4940396))"
pedestrian_17136,pedestrian_9632500797,pedestrian_9632500803,43.618,0.87236,"MultiLineString ((127.02546 37.4943501, 127.0257528 37.4944469, 127.0257943 37.4944663, 127.0258166 37.4944807, 127.025823 37.4944992, 127.0258156 37.4945296, 127.0258039 37.4945575))"
pedestrian_17137,pedestrian_9632500803,pedestrian_9632500797,43.618,0.87236,"MultiLineString ((127.0258039 37.4945575, 127.0258156 37.4945296, 127.025823 37.4944992, 127.0258166 37.4944807, 127.0257943 37.4944663, 127.0257528 37.4944469, 127.02546 37.4943501))"
pedestrian_17138,pedestrian_9632500804,pedestrian_9621002318,13.802,0.27604,"MultiLineString ((127.0259028 37.4936329, 127.0258998 37.4936285, 127.025899 37.4936204, 127.0259057 37.4936068, 127.0259479 37.4935164))"
pedestrian_17139,pedestrian_9632500804,pedestrian_9607825631,78.291,1.56582,"MultiLineString ((127.0259028 37.4936329, 127.0259065 37.4936383, 127.0259177 37.4936452, 127.0267287 37.493885))"
pedestrian_17140,pedestrian_9632500804,pedestrian_9632500807,5.592,0.11184,"MultiLineString ((127.0259028 37.4936329, 127.0259005 37.4936375, 127.0258796 37.4936797))"
pedestrian_17141,pedestrian_9632500805,pedestrian_9632500807,4.532,0.09064,"MultiLineString ((127.0258607 37.4937176, 127.0258796 37.4936797))"
pedestrian_17142,pedestrian_9632500807,pedestrian_3825549666,9.264,0.18528,"MultiLineString ((127.0258796 37.4936797, 127.0257813 37.4936504))"
pedestrian_17143,pedestrian_9632500807,pedestrian_9632500805,4.532,0.09064,"MultiLineString ((127.0258796 37.4936797, 127.0258607 37.4937176))"
pedestrian_17144,pedestrian_9632500807,pedestrian_3800522736,72.864,1.45728,"MultiLineString ((127.0258796 37.4936797, 127.0260057 37.4937173, 127.0266528 37.49391))"
pedestrian_17145,pedestrian_9632500807,pedestrian_9632500804,5.592,0.11184,"MultiLineString ((127.0258796 37.4936797, 127.0259005 37.4936375, 127.0259028 37.4936329))"
pedestrian_17146,pedestrian_9632565721,pedestrian_9607825620,32.045,0.6409,"MultiLineString ((127.0268127 37.4936249, 127.026944 37.4933562))"
pedestrian_17147,pedestrian_9632565721,pedestrian_9607825624,13.708,0.27416,"MultiLineString ((127.0268127 37.4936249, 127.0267974 37.4936561, 127.0267898 37.4936816, 127.0267898 37.4937139, 127.0267974 37.4937446))"
pedestrian_17148,pedestrian_9632565721,pedestrian_9607825687,139.232,2.78464,"MultiLineString ((127.0268127 37.4936249, 127.0267465 37.4935934, 127.0266698 37.493568, 127.0266058 37.4935526, 127.0265582 37.4935503, 127.026501 37.4935595, 127.0262904 37.4936334, 127.0262341 37.4936519, 127.0261836 37.4936534, 127.0261477 37.4936488"
pedestrian_17149,pedestrian_9632565893,pedestrian_3724634802,142.256,2.84512,"MultiLineString ((127.0240217 37.4825195, 127.024047 37.4824419, 127.0240385 37.4823374, 127.0239646 37.4821443, 127.0237181 37.4818411, 127.0233318 37.4814065))"
pedestrian_17150,pedestrian_9632565893,pedestrian_11431861571,125.01,2.5002,"MultiLineString ((127.0240217 37.4825195, 127.0240109 37.4825526, 127.0239365 37.4826417, 127.0238088 37.4827248, 127.0236226 37.4827775, 127.0234254 37.4827849, 127.0231479 37.4827821, 127.0228764 37.4828149, 127.0227524 37.482835))"
pedestrian_17151,pedestrian_9632565893,pedestrian_9632565898,34.284,0.68568,"MultiLineString ((127.0240217 37.4825195, 127.024073 37.482484, 127.0241713 37.482436, 127.024271 37.4823915, 127.0243533 37.4823613))"
pedestrian_17152,pedestrian_9632565898,pedestrian_9632565904,16.408,0.32816,"MultiLineString ((127.0243533 37.4823613, 127.0245221 37.4822994))"
pedestrian_17153,pedestrian_9632565898,pedestrian_9632565904,103.583,2.07166,"MultiLineString ((127.0243533 37.4823613, 127.0242584 37.4820259, 127.024257 37.4819802, 127.0242738 37.4819501, 127.0243005 37.4819367, 127.0243314 37.4819289, 127.024587 37.4822755, 127.0245221 37.4822994))"
